GKODE,GKODN
2614652.026,1184321.254
2615554.085,1177882.008
2614420.381,1176756.04
2619969.0,1164135.0
2622128.968,1159430.826
2576603.758,1215734.036
2572530.856,1208569.841
2602586.114,1168424.998
2618807.1,1235979.74
2606946.805,1178176.861
2610395.226,1193994.062
2617449.962,1177355.233
2605903.589,1197790.586
2577572.401,1207802.804
2627258.825,1199044.359
2585399.38,1148229.43
2590053.444,1204574.501
2610635.342,1173930.96
2602266.693,1198668.852
2572620.411,1228871.541
2618676.635,1170244.924
2613671.057,1212507.769
2605119.097,1197685.999
2669003.123,1177180.961
2602214.923,1225405.157
2614270.118,1174648.369
2655691.178,1178034.507
2589262.847,1150908.863
2602798.225,1192134.858
2593685.415,1212836.536
2626133.068,1167077.909
2636254.17,1162341.067
2596234.907,1214650.816
2616863.784,1192609.847
2623743.59,1208632.95
2651038.627,1178901.099
2593671.479,1160457.747
2608699.543,1174224.148
2619744.099,1226499.444
2628414.696,1220603.121
2608473.013,1194418.652
2611478.972,1153759.066
2607753.496,1187201.677
2616316.903,1204784.278
2608266.188,1159181.562
2596408.529,1240168.937
2602996.302,1195667.829
2595013.466,1155739.219
2617151.038,1180424.167
2587330.747,1226296.49
2606235.444,1168193.715
2580748.792,1211777.863
2608833.807,1208838.645
2600839.054,1199537.017
2592349.957,1183563.123
2596370.939,1192844.832
2609256.252,1222241.85
2619293.058,1187737.853
2585858.058,1220158.354
2579167.92,1226957.662
2610192.631,1150128.464
2590916.024,1216662.93
2640242.658,1173583.965
2604677.828,1194024.647
2646663.531,1178421.567
2604892.188,1210665.971
2623860.364,1207117.922
2602171.084,1202335.172
2624539.822,1221622.203
2614339.161,1191161.278
2583190.329,1223399.785
2595090.359,1163695.424
2640572.04,1164885.736
2599344.987,1145829.321
2617434.537,1170499.433
2611746.613,1184595.982
2599925.696,1146858.898
2624729.466,1213776.036
2606736.423,1201047.458
2598568.065,1202478.229
2595091.704,1207069.256
2620748.15,1174018.597
2604393.737,1192789.967
2589468.267,1213510.261
2574045.03,1207342.114
2610599.358,1195031.539
2568186.653,1220085.649
2573323.886,1212881.119
2605592.273,1211557.236
2588684.862,1146385.717
2600505.0,1201761.0
2586417.93,1147796.719
2617625.992,1148360.409
2584762.361,1232620.811
2573125.903,1230408.037
2598225.847,1205471.873
2616554.513,1157859.918
2585820.847,1220049.285
2607892.688,1210207.112
2630816.754,1225474.755
2608019.503,1210716.517
2581226.721,1209117.145
2583851.581,1231382.689
2593378.395,1185177.873
2600103.228,1197599.76
2575160.598,1230538.72
2585291.351,1218506.755
2610190.424,1148572.861
2612861.726,1186627.575
2601982.662,1202896.209
2604677.716,1202704.328
2611764.044,1154210.292
2571470.159,1204502.735
2591813.977,1193559.474
2650636.113,1177903.188
2610684.331,1175148.622
2608720.881,1176242.183
2581908.174,1230121.41
2599925.402,1189517.97
2600030.366,1189947.675
2609966.604,1197501.414
2625572.928,1230051.093
2570440.266,1224587.985
2625891.766,1218102.173
2607923.943,1180535.667
2584594.062,1208258.622
2612712.151,1182952.101
2618305.194,1149557.22
2625498.085,1199346.735
2614655.779,1172481.118
2584566.744,1194408.053
2609488.848,1198251.221
2619716.206,1192221.847
2608315.4,1194253.488
2585206.82,1213087.094
2624872.152,1232226.023
2621046.0,1174046.0
2594021.875,1212901.024
2627429.865,1203856.34
2616231.056,1201402.763
2603230.887,1202668.977
2593663.264,1193463.608
2590942.492,1203420.103
2614749.663,1180187.955
2593089.207,1185082.381
2619534.0,1226251.0
2618321.632,1188685.554
2619602.128,1174228.081
2595924.358,1201141.635
2632491.991,1168205.457
2613775.586,1180438.275
2612864.244,1179967.383
2615401.956,1173164.298
2578724.34,1223810.25
2592547.853,1213052.336
2615257.675,1181108.769
2571945.183,1225263.251
2606439.76,1210553.884
2656124.703,1177865.841
2585746.28,1221354.878
2608742.234,1148044.049
2604891.285,1203175.329
2584589.408,1219345.462
2608913.8,1219985.236
2617022.012,1161061.275
2630340.822,1217581.265
2605175.429,1194155.579
2625059.215,1211471.649
2596482.097,1164296.731
2596120.89,1185544.44
2607082.798,1197708.583
2578070.048,1208208.596
2613835.505,1179336.082
2587977.149,1150158.06
2607854.546,1220397.741
2605010.386,1207421.312
2593025.504,1225078.825
2586538.546,1147769.234
2630806.521,1196928.624
2594448.5,1206552.5
2594909.439,1160431.48
2640159.112,1176463.956
2614144.0,1212243.0
2613767.586,1168024.86
2635746.598,1173050.065
2622772.117,1232573.076
2620040.712,1166741.776
2602233.874,1202476.468
2599469.379,1197846.591
2611610.995,1153643.105
2607458.752,1241849.895
2603882.408,1202541.959
2623501.43,1229470.052
2598238.188,1195484.219
2600064.043,1203074.627
2616688.149,1234386.032
2600551.969,1164917.113
2621365.828,1219382.93
2588762.114,1231803.586
2627009.256,1210321.913
2604448.55,1192622.923
2614276.484,1209404.578
2586290.261,1221871.928
2610446.888,1194801.922
2611784.699,1194297.286
2604670.479,1210748.086
2615720.64,1232973.407
2612623.074,1216582.513
2619815.335,1222491.415
2577531.492,1204802.41
2600378.649,1188717.325
2619541.415,1234904.491
2574658.794,1216295.627
2579476.268,1227624.367
2599608.427,1200277.958
2604623.103,1202725.915
2608081.49,1200638.91
2612132.013,1215999.0
2613352.383,1178822.749
2599560.826,1200880.664
2597346.589,1222051.651
2593987.366,1210431.118
2598225.527,1197034.082
2601576.028,1204902.571
2594677.744,1175443.468
2598512.803,1196990.776
2627045.177,1197178.324
2624028.261,1199914.378
2584377.677,1198971.012
2609735.875,1189906.07
2583834.405,1201351.915
2614396.121,1197428.501
2627567.973,1164925.081
2585272.741,1219379.442
2601487.674,1208389.46
2557682.842,1216892.85
2597438.192,1219775.524
2614175.826,1197327.197
2613544.087,1178277.883
2658757.6,1178018.889
2626824.405,1181563.13
2602634.505,1198877.141
2608360.515,1187964.392
2595071.736,1155813.756
2612619.066,1181234.482
2655026.148,1177666.172
2596045.477,1170826.74
2570828.793,1224587.333
2632615.306,1221659.594
2585833.486,1219436.487
2604388.682,1189467.289
2625037.253,1196532.084
2571644.142,1225309.909
2583120.328,1194475.2
2599603.183,1223604.695
2616442.522,1161211.935
2623422.948,1215232.992
2628866.06,1234091.161
2614948.667,1180388.831
2628061.014,1198871.675
2626087.064,1199083.189
2632612.973,1168458.924
2573907.381,1209804.092
2589888.686,1220951.097
2600505.601,1206511.316
2614773.11,1181268.68
2566799.914,1222568.526
2611932.617,1177146.608
2583851.172,1211998.793
2608946.341,1222145.716
2603721.749,1198159.733
2600199.512,1197657.955
2585857.271,1149308.962
2618292.735,1228587.282
2632853.813,1221782.121
2614653.406,1173794.028
2594360.967,1221160.869
2632862.0,1221756.0
2627863.219,1223391.753
2607920.844,1205394.76
2574184.613,1230236.331
2598216.546,1196720.927
2599563.272,1170195.003
2608984.433,1176392.444
2595054.105,1155987.425
2585104.4,1226952.432
2625207.084,1231645.698
2599615.459,1197052.924
2624023.113,1201452.835
2599290.165,1190385.929
2586859.334,1222407.558
2621703.409,1164516.66
2615278.378,1195381.29
2611756.657,1180591.295
2620190.1,1166749.974
2584044.179,1226647.449
2615311.915,1169220.83
2573961.308,1209968.472
2584449.798,1208870.421
2596273.503,1151894.118
2621100.275,1167471.111
2618820.736,1205879.37
2586031.612,1216975.469
2597202.291,1222118.102
2591447.002,1222358.6
2610678.104,1178005.347
2602205.824,1181634.643
2595661.488,1197814.951
2610199.311,1143173.734
2603582.919,1200046.917
2572765.78,1217997.681
2584516.127,1219277.844
2624068.257,1165860.716
2603816.317,1202980.741
2597886.838,1219893.073
2615103.399,1169323.14
2587695.535,1210576.991
2623169.538,1189187.904
2616167.202,1207560.883
2612649.822,1181538.578
2617645.01,1235600.171
2627816.803,1223688.532
2604180.82,1207935.724
2603511.354,1238280.935
2626446.017,1198897.671
2594530.875,1225896.542
2586149.774,1204569.019
2573899.183,1210483.849
2614815.346,1208901.224
2614601.329,1179010.291
2602445.654,1198805.057
2606291.919,1176378.08
2623565.782,1199642.91
2602428.03,1167181.69
2602837.469,1197694.601
2610535.412,1214591.916
2586645.027,1221997.542
2589176.016,1145932.793
2606065.566,1188239.187
2604237.355,1197172.7
2612926.264,1212158.377
2626003.96,1228886.083
2625071.504,1205155.73
2607754.105,1193204.691
2615075.988,1178275.843
2622995.118,1171657.266
2598998.818,1236808.212
2632022.767,1168181.961
2582989.614,1212816.449
2650648.959,1177860.386
2602066.225,1196454.479
2620568.72,1204331.239
2628627.821,1232843.718
2623463.617,1196004.702
2619194.719,1226063.078
2603354.474,1199290.071
2587626.008,1198215.155
2608880.268,1199748.492
2582945.922,1214775.189
2594838.613,1204202.638
2612716.46,1182812.755
2629178.794,1234347.96
2599955.207,1185659.235
2615890.806,1158399.351
2599193.082,1199095.986
2634150.214,1172072.308
2613653.103,1192455.619
2600411.446,1183929.429
2588799.086,1146941.347
2578649.767,1206453.801
2590253.74,1232100.936
2597209.95,1199565.694
2618483.324,1225609.99
2611141.488,1212799.287
2614539.911,1197316.5
2624125.935,1165924.694
2585284.553,1197246.233
2616200.237,1184650.712
2660716.295,1171537.134
2584365.899,1203552.671
2586909.799,1222344.648
2599532.76,1197536.133
2609708.385,1148599.362
2609545.054,1206173.592
2597442.203,1220232.73
2600520.496,1145099.703
2624275.472,1210514.203
2615883.35,1233693.23
2632306.474,1170185.793
2606276.743,1214882.399
2604745.444,1207176.047
2585759.853,1220845.459
2604290.514,1197308.431
2628097.605,1198243.889
2635691.778,1164283.996
2610174.155,1197801.824
2611008.302,1177467.34
2607603.751,1193630.489
2601154.657,1205391.317
2625177.344,1210673.802
2584883.149,1220183.173
2665187.566,1167441.856
2613711.081,1157318.566
2621953.415,1190279.865
2592190.0,1224669.0
2601017.171,1205040.776
2587466.281,1202731.58
2597842.534,1196819.337
2613832.56,1179795.844
2587539.596,1207762.42
2606647.255,1182689.698
2585997.389,1198609.686
2619766.921,1226190.945
2587709.907,1193836.8
2630922.007,1218092.44
2608685.411,1167639.063
2587380.323,1137506.614
2592368.388,1224835.433
2599388.49,1202758.361
2588429.432,1231965.078
2594908.452,1202374.548
2585142.611,1221487.776
2631413.045,1225474.055
2594208.46,1235052.018
2600265.783,1207604.203
2609471.421,1195513.713
2600146.86,1207506.829
2597878.848,1210407.826
2611932.053,1215751.882
2621786.937,1164521.27
2622584.319,1173680.653
2603852.91,1201113.82
2589633.294,1214914.816
2635915.51,1160619.5
2630754.416,1170302.373
2625658.395,1204559.213
2598890.963,1198647.128
2640165.663,1173465.83
2639459.266,1173069.726
2601303.414,1197667.815
2626167.249,1198730.388
2594632.383,1193111.708
2630828.688,1170137.247
2609564.208,1206630.925
2600958.306,1202351.956
2632673.933,1169661.426
2590241.849,1220922.475
2587043.723,1138267.623
2600434.0,1197480.0
2614912.628,1195301.128
2603987.385,1195437.864
2583775.09,1148029.572
2629303.685,1214883.096
2620134.484,1170066.729
2589128.394,1208431.183
2615165.266,1179180.787
2608655.764,1167630.625
2660916.631,1172937.929
2577589.818,1204735.681
2647039.146,1164937.968
2600723.659,1207564.769
2589867.947,1212805.027
2585026.293,1199641.295
2620365.969,1226203.771
2574579.046,1226807.698
2627069.752,1198827.588
2616216.788,1194151.621
2610389.645,1215557.35
2591125.227,1140931.812
2622544.368,1233743.4
2572678.403,1218144.929
2613550.448,1176665.403
2608883.0,1160143.0
2586115.516,1221277.975
2609225.851,1199292.535
2616870.13,1192641.547
2619988.828,1202988.237
2614752.65,1184726.891
2627399.742,1224133.517
2618125.826,1161806.411
2628519.32,1199729.954
2600106.954,1185718.997
2596094.118,1192661.023
2599006.0,1199295.0
2614027.616,1171300.905
2612677.146,1212290.89
2620736.014,1212746.997
2601033.308,1200996.943
2596197.864,1204058.217
2626708.013,1229697.793
2617509.468,1171031.984
2613376.586,1177914.092
2580668.08,1208881.302
2609145.783,1202311.026
2619027.789,1231682.598
2606700.748,1217529.682
2618011.841,1161232.869
2585989.908,1217908.352
2619654.375,1235493.755
2588976.653,1212671.504
2644838.184,1163907.742
2623443.624,1189877.559
2631069.0,1170347.0
2609859.925,1191372.774
2595228.181,1157657.9
2600098.249,1202963.131
2584734.028,1218090.569
2625425.627,1203267.625
2609373.817,1220435.646
2607230.737,1162379.221
2620220.365,1175141.349
2594238.833,1138335.899
2612416.878,1154374.144
2616198.096,1194461.284
2607783.115,1181998.085
2616115.714,1176802.675
2628654.257,1234173.445
2646525.446,1164502.643
2589613.54,1199228.032
2627634.632,1229302.843
2626297.862,1228073.665
2629148.508,1210680.58
2595439.564,1236025.275
2590125.174,1193759.161
2613977.399,1212099.552
2615435.125,1193778.539
2586176.82,1219620.106
2587286.572,1144272.274
2655785.765,1176231.972
2645704.908,1176548.768
2600641.115,1197879.395
2592965.045,1154041.668
2632913.413,1171822.76
2589070.292,1223429.049
2620669.213,1224716.208
2627213.039,1210308.727
2629383.482,1218539.024
2601845.509,1192324.487
2597960.15,1196587.164
2618888.898,1206088.051
2600536.825,1144332.108
2627445.188,1224476.255
2621789.657,1224331.248
2619838.452,1228722.706
2645049.902,1178648.477
2609034.188,1202691.041
2599577.183,1202504.931
2598549.458,1199359.375
2618309.999,1205356.984
2609843.027,1216138.092
2621739.466,1180907.402
2630413.516,1171392.0
2604068.033,1207930.045
2607881.946,1210232.318
2617064.011,1235991.549
2614045.257,1175932.243
2621465.593,1176088.044
2595338.738,1197052.232
2578009.755,1208110.988
2638133.211,1174655.381
2613392.979,1184350.453
2630142.577,1228482.516
2609422.943,1192046.451
2607602.918,1181773.872
2614413.018,1212268.92
2564593.333,1224821.292
2601860.355,1199006.142
2594154.233,1206429.837
2604599.108,1197875.927
2618536.909,1205669.038
2600371.737,1199750.856
2589893.761,1151093.502
2618655.114,1162136.79
2599446.518,1185027.529
2601752.982,1199250.451
2630003.5,1168644.092
2594115.284,1236134.273
2590433.096,1213236.839
2601467.478,1204797.827
2666792.198,1174737.103
2625590.93,1228507.514
2614185.028,1195962.825
2587009.827,1222827.139
2604589.785,1187182.737
2604371.104,1201050.216
2582412.198,1220793.172
2611089.373,1193148.818
2574509.036,1206112.608
2616908.956,1235946.341
2615033.551,1177837.191
2646983.777,1177176.793
2578984.406,1206573.342
2587514.627,1232735.188
2587154.756,1137299.875
2615954.016,1206374.302
2615672.826,1170581.414
2593186.215,1222074.384
2620596.083,1188763.723
2588935.337,1208843.152
2588365.434,1231913.505
2600700.646,1201062.434
2617295.485,1156456.868
2614451.527,1175930.178
2561419.519,1219615.365
2624261.844,1208569.911
2619679.406,1185133.633
2621367.848,1213237.207
2617541.051,1201144.139
2602913.602,1184928.04
2633423.667,1221166.724
2613199.631,1196409.913
2632409.626,1209178.661
2627300.641,1223405.284
2575542.457,1230405.515
2610907.067,1194800.116
2603110.141,1184535.992
2625491.827,1231889.985
2623270.363,1186061.42
2601229.978,1183518.173
2581940.622,1212601.265
2613712.09,1174926.144
2613019.482,1196526.62
2613455.716,1177684.133
2624159.347,1225557.242
2608118.313,1219447.516
2638793.69,1172170.482
2566605.473,1222807.828
2584033.632,1217803.631
2615350.818,1234695.557
2645181.46,1164227.782
2632165.852,1167218.193
2580528.88,1232476.356
2630318.001,1218204.653
2574918.087,1230496.884
2653183.33,1169740.752
2621222.937,1210333.16
2609230.616,1219776.817
2637059.503,1161232.95
2594371.608,1194595.384
2632068.622,1218561.446
2609624.389,1161779.234
2618249.469,1196628.86
2618984.638,1203001.527
2583389.941,1223428.741
2600001.966,1143240.821
2587239.102,1219462.004
2621047.601,1163645.298
2625285.542,1229222.89
2611780.436,1194291.445
2618297.889,1228352.501
2623038.307,1208717.805
2569184.693,1206776.433
2597713.18,1197503.653
2614272.372,1210885.914
2609639.335,1213344.62
2603902.15,1166883.41
2614442.07,1211047.594
2625533.704,1201979.947
2612187.032,1176681.989
2595266.777,1155518.309
2613646.786,1210768.278
2614500.758,1180662.852
2603592.164,1201082.304
2586180.446,1221804.8
2598913.52,1203147.636
2599263.852,1145792.9
2601788.125,1203075.529
2611723.294,1184944.37
2634652.632,1170843.335
2664410.913,1173691.393
2621344.244,1173928.463
2588278.714,1210222.302
2587924.074,1215272.352
2635577.602,1155925.398
2573976.39,1229789.293
2619178.73,1182270.148
2601922.607,1185236.987
2592727.125,1237250.202
2609441.251,1147702.443
2625959.02,1199343.777
2615712.369,1219213.433
2603940.149,1200549.912
2659763.71,1178614.688
2607241.218,1221204.077
2604973.537,1197781.981
2604816.886,1202031.95
2607622.333,1181897.982
2591353.042,1180491.946
2566581.617,1222445.641
2607345.632,1195296.171
2606874.804,1178436.764
2601783.407,1198621.565
2644107.134,1164425.868
2573979.593,1213142.606
2623774.6,1218243.833
2629341.469,1172455.991
2566744.017,1222856.435
2599449.089,1223734.794
2602991.397,1200524.809
2605669.073,1182401.142
2612772.848,1212283.96
2589261.159,1208248.146
2632738.308,1167646.656
2625059.352,1232136.095
2619084.746,1206797.098
2601458.515,1224831.608
2612421.203,1185736.319
2617594.767,1171258.636
2611519.182,1181011.749
2624243.189,1210076.474
2609105.713,1178256.388
2587132.278,1199512.414
2627079.9,1228851.3
2620865.708,1226662.104
2573762.898,1210492.921
2618276.488,1170973.497
2619127.283,1192436.252
2609784.295,1187176.597
2635135.692,1170530.484
2656282.587,1175747.528
2580622.789,1230761.784
2631341.759,1214790.822
2615552.471,1177428.722
2656740.711,1178617.419
2585407.942,1214715.489
2626928.395,1226378.928
2574282.835,1212881.958
2638939.53,1165155.921
2620593.483,1226270.013
2596482.768,1159825.459
2582160.466,1215550.826
2593238.094,1205018.99
2608524.843,1151806.148
2613375.015,1211600.586
2594682.8,1202198.105
2590417.671,1215522.026
2656645.455,1177195.868
2625637.769,1199252.127
2632474.499,1167806.805
2617559.544,1175464.685
2606901.351,1180973.551
2579192.641,1227225.397
2625352.0,1220817.375
2613293.274,1234963.403
2618253.231,1175128.638
2613326.885,1192355.998
2611724.832,1176548.243
2616307.719,1177302.151
2600853.642,1198582.159
2615410.571,1200778.892
2602008.153,1203293.884
2586400.244,1219873.45
2651006.73,1176339.54
2614462.963,1180533.887
2625692.915,1202840.931
2594841.452,1225926.466
2618463.991,1170346.305
2613979.271,1212448.979
2603023.896,1186813.141
2607694.569,1193795.868
2606802.964,1207503.721
2600612.043,1206109.346
2587180.052,1205552.365
2626365.229,1228633.071
2605101.616,1179767.266
2593763.687,1202353.094
2592389.9,1218975.056
2629564.305,1218235.608
2650040.21,1177792.343
2615072.691,1180223.101
2608214.119,1220902.984
2600779.045,1145407.986
2584572.088,1207265.216
2614679.311,1178231.603
2598751.734,1202810.425
2622429.577,1212732.212
2599433.906,1202632.627
2617680.891,1176083.073
2574339.407,1205713.232
2626844.09,1228142.568
2596778.524,1198867.316
2598542.562,1197110.319
2619633.378,1194394.96
2603785.438,1198001.193
2584839.14,1218289.531
2623522.282,1200882.456
2586951.79,1221745.551
2649675.308,1177681.042
2614379.186,1179224.9
2615324.291,1194833.922
2603628.504,1200073.265
2600018.009,1201000.483
2630907.281,1170626.943
2578762.379,1206635.887
2585354.762,1215181.401
2608243.456,1187638.329
2592893.428,1222879.675
2625145.115,1231337.327
2599849.888,1236850.289
2613457.002,1180356.347
2635070.691,1172453.298
2586370.147,1203974.493
2606157.549,1166760.029
2620408.854,1162700.757
2592695.863,1147665.727
2610992.321,1185188.501
2603643.202,1200032.646
2583392.507,1234097.659
2632864.993,1170829.955
2629644.35,1163853.473
2588290.758,1231582.69
2617297.506,1156468.759
2585732.184,1219603.53
2655712.895,1175946.603
2609379.808,1220127.696
2612715.371,1191009.492
2611846.03,1180466.625
2625695.412,1227853.482
2616355.461,1183337.268
2609451.863,1206650.524
2592788.617,1225162.506
2590175.729,1214235.438
2603635.733,1157694.464
2634173.537,1200259.633
2614036.037,1176343.375
2607955.578,1193346.232
2607404.893,1148450.158
2605726.79,1216029.284
2594481.494,1163463.527
2622990.515,1181926.025
2663303.598,1168951.096
2599584.1,1200016.676
2607877.867,1220408.285
2608753.94,1219788.027
2660481.404,1174981.26
2598018.835,1189270.651
2603349.719,1206814.784
2608386.488,1191423.044
2657886.251,1176224.269
2657763.601,1175484.954
2591294.944,1177778.82
2603158.053,1168264.379
2601485.001,1206499.425
2614258.56,1195739.637
2608815.582,1173978.184
2608956.926,1191124.938
2615271.848,1210821.948
2604789.05,1201001.963
2593891.255,1202364.628
2588499.24,1210224.466
2603762.494,1167988.206
2611815.18,1149754.24
2619137.773,1168241.903
2615291.248,1196735.717
2619237.892,1186071.022
2625953.362,1231488.123
2558609.2,1222363.395
2590188.376,1221369.921
2591429.322,1141924.135
2650505.485,1177721.727
2617175.515,1221885.021
2588817.305,1150605.943
2604741.733,1192603.814
2603896.695,1198240.984
2607820.592,1194007.221
2619363.402,1226471.811
2616544.45,1197044.525
2614751.094,1187856.373
2615904.506,1160021.868
2627402.605,1229320.036
2592854.659,1235930.84
2595286.527,1202110.622
2576346.412,1216002.18
2604817.479,1210360.756
2602595.94,1224810.756
2626935.366,1199219.583
2629926.358,1217169.016
2661653.275,1173430.403
2613994.081,1177471.469
2663917.989,1168827.84
2606925.597,1148601.119
2619609.181,1235062.705
2590074.6,1221037.448
2631986.661,1170413.654
2597883.504,1199108.782
2612134.623,1180745.925
2619655.846,1225796.521
2617121.253,1158267.668
2602937.99,1199021.699
2610421.336,1215706.02
2601774.692,1205584.005
2614308.785,1187788.968
2626385.63,1230636.996
2646308.131,1163923.757
2585077.097,1142146.258
2604273.709,1193904.903
2621652.161,1205244.737
2626615.713,1230431.635
2614269.151,1193059.828
2590926.167,1224775.608
2616806.295,1161182.859
2587863.04,1195177.108
2627346.183,1170365.355
2625982.066,1225639.106
2599309.61,1197367.46
2605416.917,1198061.904
2627278.263,1225621.833
2620450.045,1227080.715
2595287.406,1236794.711
2630804.792,1169837.671
2623935.133,1208689.77
2597718.911,1180466.66
2594188.498,1201869.069
2622246.418,1204288.465
2606523.4,1207590.815
2613052.218,1180916.418
2576313.93,1227656.214
2585122.78,1218698.507
2620326.731,1173698.208
2589521.455,1217936.834
2615956.758,1193884.641
2602332.564,1194082.847
2590215.02,1221195.018
2655656.318,1179169.902
2584450.88,1212566.317
2585556.91,1218700.226
2636214.623,1160192.94
2603925.046,1202597.843
2617276.91,1171242.261
2613956.62,1191044.842
2585092.266,1199425.983
2614757.03,1192684.332
2593755.416,1193338.473
2584786.066,1222006.136
2600490.754,1145348.876
2619998.122,1165690.493
2581969.501,1213440.816
2587552.279,1207819.495
2596203.635,1158772.459
2617371.505,1217606.169
2622588.346,1176979.105
2605607.117,1207665.28
2589532.528,1213802.79
2624576.593,1170766.382
2625429.584,1171015.878
2574776.86,1208879.604
2624172.489,1208781.167
2595912.543,1157837.322
2594829.489,1199769.75
2609902.826,1191764.645
2619308.793,1226412.543
2574729.0,1218101.959
2614609.353,1178615.272
2599636.274,1200085.341
2589250.43,1218502.914
2611312.868,1179099.384
2602874.698,1199019.073
2628535.126,1233041.908
2596280.222,1201888.465
2628884.062,1234273.025
2622544.832,1185969.924
2622703.966,1172513.081
2600024.434,1198852.927
2589836.125,1221158.84
2601651.244,1202988.394
2570769.931,1228610.935
2592804.572,1159887.184
2626651.444,1199922.321
2642306.303,1172864.863
2602276.667,1196355.799
2600332.568,1202228.927
2594314.61,1236186.098
2631981.282,1212960.263
2614632.959,1177522.433
2610863.59,1215008.226
2586750.697,1222112.811
2612898.646,1211348.948
2602745.192,1198951.338
2593672.649,1234909.957
2611009.332,1178858.594
2586654.291,1221715.388
2605574.997,1187285.366
2620600.69,1193719.317
2620719.955,1224017.787
2633885.292,1175229.915
2616705.804,1231340.896
2617325.152,1208023.784
2603753.038,1200224.959
2608724.234,1216048.222
2655873.838,1176490.256
2628856.87,1233919.423
2589007.728,1208600.763
2628270.654,1198121.682
2585985.05,1224156.319
2623834.923,1203417.619
2587259.685,1221604.404
2604830.748,1211005.16
2624657.354,1206045.308
2613564.672,1197131.632
2583516.46,1231266.737
2609386.833,1199571.847
2597557.45,1196453.632
2582301.2,1213951.818
2620299.867,1197544.841
2634931.233,1172728.298
2613612.347,1176354.186
2584761.251,1195284.835
2574990.228,1226919.661
2617727.678,1153450.397
2582995.23,1215138.688
2602930.832,1186709.303
2600833.663,1225139.185
2617818.764,1178257.293
2589267.0,1150888.0
2630614.569,1218586.181
2586320.398,1209709.099
2589091.439,1146910.604
2622078.772,1194692.763
2592530.057,1226226.559
2586822.278,1209747.329
2611373.586,1215773.694
2619841.159,1189609.259
2644757.276,1164386.051
2584735.184,1194944.479
2603770.147,1207628.896
2593000.377,1218463.269
2601511.657,1205482.49
2599071.783,1198899.0
2627015.574,1199123.295
2605289.934,1178477.188
2667258.772,1174760.757
2597099.736,1194406.601
2603759.273,1191266.749
2626111.234,1167441.683
2618518.82,1228273.771
2615668.114,1159749.348
2594513.15,1225789.689
2637426.171,1161021.079
2601930.008,1196662.352
2597343.775,1222159.107
2620405.534,1226378.255
2632018.007,1218570.471
2595356.285,1210500.681
2615511.21,1216553.616
2594871.725,1162111.484
2602581.534,1224830.441
2613912.522,1197452.095
2625765.388,1182003.336
2618923.754,1170611.394
2611333.443,1178570.682
2560498.485,1223124.985
2600759.18,1200905.522
2608468.043,1191523.132
2644819.369,1163190.43
2611001.219,1189004.843
2613452.667,1175839.982
2592551.413,1213327.71
2589410.284,1213952.654
2599369.443,1209770.975
2631584.89,1225426.856
2635624.712,1176012.768
2617414.528,1228021.415
2595318.595,1204054.885
2599160.173,1202774.416
2619145.829,1182872.789
2625398.53,1224691.561
2609309.262,1176470.012
2612280.776,1182248.748
2613406.849,1212158.828
2566035.637,1220283.082
2618289.121,1151198.292
2617662.336,1211683.067
2635672.926,1164821.841
2594205.115,1225707.417
2613509.803,1212626.417
2602354.649,1195729.229
2600614.929,1205571.327
2617417.5,1180643.25
2609470.055,1219519.08
2588481.293,1218507.486
2635021.296,1170824.162
2574327.321,1206565.178
2590837.196,1174537.51
2600740.896,1181288.092
2611774.073,1205357.836
2628640.09,1219074.407
2595395.942,1177460.009
2595242.771,1210590.41
2585204.201,1195579.342
2590385.038,1193795.743
2592007.411,1185101.026
2588727.039,1232024.14
2616868.345,1206786.235
2626334.306,1228369.15
2636738.14,1162457.218
2618110.048,1170682.13
2584629.659,1207668.988
2601807.122,1197010.764
2609611.095,1197789.45
2618438.486,1213612.059
2612163.135,1179198.191
2626464.163,1192652.195
2619050.202,1225840.202
2626987.548,1191781.867
2598094.259,1166997.406
2601616.391,1197243.672
2628134.815,1220674.969
2610503.291,1178118.241
2612171.035,1179531.823
2618507.383,1213658.415
2589914.467,1213214.901
2630427.832,1218665.984
2611400.92,1176185.3
2587315.709,1147423.827
2627561.362,1229266.833
2615750.039,1207258.013
2594638.166,1236384.005
2615051.089,1181175.44
2586644.224,1209626.326
2623915.528,1209266.783
2602971.646,1202476.065
2613015.39,1215668.078
2624571.102,1171341.323
2594229.407,1235741.224
2609989.636,1209777.596
2588419.899,1194470.794
2601897.63,1198261.286
2609509.106,1165984.892
2602422.527,1195701.916
2595708.537,1205805.629
2599644.846,1199829.067
2603248.428,1203162.979
2632888.996,1169403.772
2600623.116,1200616.291
2645756.582,1178325.785
2622068.052,1164812.765
2626932.758,1229022.638
2597252.852,1192624.162
2569717.231,1221873.163
2613035.265,1149791.52
2633450.998,1221108.63
2585162.46,1218898.41
2599281.807,1165764.37
2590839.377,1141597.461
2604237.12,1189580.595
2610821.314,1150130.113
2607643.764,1181313.904
2609172.871,1147970.404
2628577.932,1232729.584
2593016.131,1153696.705
2603166.077,1184578.725
2587724.864,1193805.073
2599264.69,1205707.351
2634797.07,1156527.659
2624906.388,1223853.878
2627504.531,1165635.281
2613837.49,1191818.064
2573025.916,1230339.16
2640762.848,1173156.074
2613838.392,1211769.19
2615966.793,1233901.723
2614005.196,1193055.454
2601259.432,1167718.885
2604663.159,1211821.119
2599850.558,1202896.279
