xtf_id,Address,PostCode,Municipality,Canton,BeginningOfOperation,InitialPower,TotalPower,MainCategory,SubCategory,PlantCategory,_x,_y
10933,Emanuel-Friedlistrasse 16,3432,Lützelflüh,BE,2008-01-10,6.6,6.6,maincat_2,subcat_2,plantcat_8,2619238,1206629
10938,Badhus 113A,3615,Heimenschwand,BE,2008-04-23,9.4,9.4,maincat_2,subcat_2,plantcat_8,2619487,1186013
17781,Moosgasse 21,3305,Iffwil,BE,2009-12-23,86.4,86.4,maincat_2,subcat_2,plantcat_8,2602904,1212746
13100,Dorfgasse 40,4900,Langenthal,BE,2008-04-09,3.8,3.8,maincat_2,subcat_2,plantcat_9,2625583,1228978
11788,Dennigkofenweg 190,3072,Ostermundigen,BE,2008-05-28,6.7,6.7,maincat_2,subcat_2,plantcat_9,2603835,1200028
11766,Dorfstrasse 27,3205,Gümmenen / Mauss,BE,2008-03-03,3.4,3.4,maincat_2,subcat_2,plantcat_8,2586181,1198627
18097,Dorfstrasse 27,3205,Gümmenen / Mauss,BE,2011-12-01,1.9,1.9,maincat_2,subcat_2,plantcat_8,2586181,1198627
10269,Amselweg 24,3110,Münsingen,BE,2008-04-24,5.2,5.2,maincat_2,subcat_2,plantcat_8,2610015,1191522
12922,Murtenstrasse 5,3202,Frauenkappelen,BE,2008-05-15,9.6,9.6,maincat_2,subcat_2,plantcat_8,2593081,1200066
26276,Jutenbühl 535f,6086,Hasliberg Reuti,BE,2010-06-12,1.26,10.86,maincat_2,subcat_2,plantcat_10,2659224,1175951
18327,Ensingerstrasse 38a,3014,Bern,BE,2009-12-07,3.8,3.8,maincat_2,subcat_2,plantcat_8,2601640,1198954
9585,Chlyne Twann 1,2513,Twann,BE,2006-12-05,75,75,maincat_1,subcat_1,plantcat_4,2578284,1215805
11683,Längackerweg 1,3048,Worblaufen,BE,2008-05-30,2.9,2.9,maincat_2,subcat_2,plantcat_9,2601872,1203097
12506,Schwäbismattweg 8,3613,Steffisburg,BE,2009-05-01,10.1,10.1,maincat_2,subcat_2,plantcat_8,2613418,1179621
18555,Äussere Gasse 15,3770,Zweisimmen,BE,2011-09-20,29.3,29.3,maincat_2,subcat_2,plantcat_8,2596069,1157357
18586,Ausserdorf 10,3313,Büren zum Hof,BE,2011-12-21,44.2,44.2,maincat_2,subcat_2,plantcat_9,2605568,1216082
11929,Scherpfenweg 4,3506,Grosshöchstetten,BE,2008-11-19,7.4,7.4,maincat_2,subcat_2,plantcat_8,2615572,1195093
18685,Saumweg 7,3267,Seedorf,BE,2011-12-09,55.9,99.9,maincat_2,subcat_2,plantcat_9,2589073,1209638
11688,Wyssthanweg 1,3150,Schwarzenburg,BE,2008-12-23,5,5,maincat_2,subcat_2,plantcat_9,2592632,1184903
18686,Saumweg 5,3267,Seedorf,BE,2011-12-09,26.8,26.8,maincat_2,subcat_2,plantcat_9,2589102,1209686
18346,Bernstrasse 170,3042,Ortschwaben,BE,2013-01-22,33.1,33.1,maincat_2,subcat_2,plantcat_8,2597733,1204118
18355,Richigenstrasse 20,3076,Worb,BE,2011-10-12,41.9,41.9,maincat_2,subcat_2,plantcat_9,2609860,1197105
10946,Chemin du Tirage 15a,2520,La Neuveville,BE,2006-06-15,5,12.4,maincat_2,subcat_2,plantcat_8,2573827,1212985
18366,Bernstrasse 25,3421,Lyssach,BE,2011-07-08,300,300,maincat_2,subcat_2,plantcat_8,2609970,1213704
19055,Elisabethenstrasse 19,3014,Bern,BE,2008-11-12,2.5,2.5,maincat_2,subcat_2,plantcat_8,2601071,1200954
10948,Champ de la Pierre 16,2735,Malleray,BE,2008-06-01,9.6,9.6,maincat_2,subcat_2,plantcat_9,2587200,1232385
19143,Witschernweg 61,3144,Gasel,BE,2011-10-05,20,20,maincat_2,subcat_2,plantcat_9,2600195,1193612
19144,Giacomettistrasse 1,3006,Bern,BE,2011-10-26,15.6,15.6,maincat_2,subcat_2,plantcat_8,2602666,1199166
19150,Hörnliweg 10,3715,Adelboden,BE,2010-05-15,7.2,7.2,maincat_2,subcat_2,plantcat_9,2609584,1149401
19156,Sumpf 3,3324,Hindelbank,BE,2011-12-22,57.8,57.8,maincat_2,subcat_2,plantcat_9,2609001,1211596
12656,Witschernweg 61b,3144,Gasel,BE,2007-09-21,23.3,23.3,maincat_2,subcat_2,plantcat_9,2600204,1193594
19176,Chemin de la Paix 25,2503,Biel/Bienne,BE,2011-11-15,14.4,14.4,maincat_2,subcat_2,plantcat_8,2586028,1220178
11967,Hünibachstrasse 87,3626,Hünibach,BE,2008-12-19,5.1,10.96,maincat_2,subcat_2,plantcat_9,2616159,1177318
19177,Rehhagstrasse 37,3018,Bern,BE,2012-09-25,25.4,25.4,maincat_2,subcat_2,plantcat_8,2596125,1198441
12933,Oberdettigenstrasse 58,3043,Uettligen,BE,2009-06-01,28.2,28.2,maincat_2,subcat_2,plantcat_9,2596367,1202403
10168,Brückreutiweg 100,3110,Münsingen,BE,2008-03-12,4.6,4.6,maincat_2,subcat_2,plantcat_8,2608620,1191003
9573,Sägestrasse 33,3550,Langnau,BE,2009-01-01,66,66,maincat_1,subcat_1,plantcat_4,2625904,1198796
9993,Hinter Graben 363A,3555,Trubschachen,BE,2008-11-30,60,60,maincat_2,subcat_4,plantcat_11,2630688,1196310
19229,Herrenbrünnmatt 9,3049,Säriswil,BE,2011-12-23,97,97,maincat_2,subcat_2,plantcat_8,2592123,1203738
19251,Dorfstrasse 4,3272,Epsach,BE,2011-12-15,9.6,12.12,maincat_2,subcat_2,plantcat_9,2582983,1212939
12125,Hauptstrasse 28 A,3425,Koppigen,BE,2009-02-12,15.3,15.3,maincat_2,subcat_2,plantcat_8,2612796,1220033
19268,Sagiweg 12,3204,Rosshäusern,BE,2009-08-28,4.2,6.9,maincat_2,subcat_2,plantcat_8,2589484,1198214
19273,Steinermatteweg 10,3714,Frutigen,BE,2009-09-14,10.5,10.5,maincat_2,subcat_2,plantcat_8,2615669,1159867
19286,Kanalstrasse 48,3294,Büren an der Aare,BE,2009-08-17,106.5,106.5,maincat_2,subcat_2,plantcat_8,2593973,1221337
18798,Rütistrasse 29,3298,Oberwil b. Bueren,BE,2010-12-31,30,30,maincat_2,subcat_2,plantcat_8,2597393,1220110
18867,Diemerswilstrasse 15,3038,Kirchlindach,BE,2013-12-18,12.9,12.9,maincat_2,subcat_2,plantcat_9,2599049,1206054
13534,Grodeygasse,3772,St. Stephan,BE,2016-10-24,160,160,maincat_1,subcat_1,plantcat_5,2596605,1150590
15686,Aussenmattweg 5,3532,Zäziwil,BE,2008-08-01,3,3,maincat_2,subcat_2,plantcat_9,2616280,1194893
10174,Untere Zelg 34,3145,Niederscherli,BE,2006-12-20,3.2,3.2,maincat_2,subcat_2,plantcat_8,2597948,1192397
18980,Haubenstrasse 49,3672,Oberdiessbach,BE,2010-03-18,9.3,9.3,maincat_2,subcat_2,plantcat_8,2612809,1187601
12225,Brunngasse 27,4922,Bützberg,BE,2006-03-24,6.4,6.4,maincat_2,subcat_2,plantcat_9,2623183,1229875
12938,Birkenweg 227,3852,Ringgenberg BE,BE,2010-06-04,5.4,5.4,maincat_2,subcat_2,plantcat_8,2634616,1172210
9610,Rue du canal 41,2535,Frinvillier,BE,2006-01-01,450,450,maincat_1,subcat_1,plantcat_2,2585975,1224166
11466,Libellenweg 7,3645,Gwatt,BE,2008-03-07,5.4,5.4,maincat_2,subcat_2,plantcat_9,2614525,1175508
9454,Erlimad,6084,Hasliberg Wasserwendi,BE,2007-07-25,32,32,maincat_1,subcat_1,plantcat_5,2658380,1177973
10490,Zälglistrasse 50,3202,Frauenkappelen,BE,2006-06-29,3.08,4.2,maincat_2,subcat_2,plantcat_8,2592132,1200357
10030,Schweikhof 128,3462,Weier i.E.,BE,2008-10-31,1,1,maincat_1,subcat_1,plantcat_4,2623687,1212573
19155,Hubelweg 6,3324,Hindelbank,BE,2010-12-27,119.7,217.98,maincat_2,subcat_2,plantcat_8,2607874,1210017
9976,Flechtenmühle 418A,4953,Schwarzenbach (Huttwil),BE,2007-06-08,8,8,maincat_1,subcat_1,plantcat_2,2629500,1218100
10271,Höheweg 1a,3110,Münsingen,BE,2008-07-01,4.5,4.5,maincat_2,subcat_2,plantcat_8,2609639,1192148
19372,Moosegg 259A & 257C,3438,Lauperswil,BE,2011-12-10,14.3,14.3,maincat_2,subcat_2,plantcat_8,2620950,1200038
10182,Dorfstrasse 7,3629,Oppligen,BE,2008-05-28,66.3,66.3,maincat_2,subcat_2,plantcat_9,2612107,1185584
12512,Bützbergstrasse 2,4912,Aarwangen,BE,2009-11-25,105.1,105.1,maincat_2,subcat_2,plantcat_8,2625293,1231602
19381,Neuenackerstrasse 30,3653,Oberhofen,BE,2010-07-03,3.4,3.4,maincat_2,subcat_2,plantcat_8,2617908,1175836
9587,Hohle 12,3507,Biglen,BE,2008-08-01,33,33,maincat_1,subcat_1,plantcat_3,2614360,1197326
12515,Bützbergstrasse 2,4912,Aarwangen,BE,2009-11-19,11.6,11.6,maincat_2,subcat_2,plantcat_8,2625293,1231602
12517,Bützenmattweg 21,3043,Uettligen,BE,2009-09-29,46.8,46.8,maincat_2,subcat_2,plantcat_9,2593577,1203877
19406,Am Türmli 14,3126,Kaufdorf,BE,2011-06-30,29.8,29.8,maincat_2,subcat_2,plantcat_8,2604439,1187432
19410,La Citadelle 85,2732,Saules BE,BE,2009-12-23,11.2,11.2,maincat_2,subcat_2,plantcat_9,2583443,1232928
19420,Längackerweg 6,3132,Riggisberg,BE,2009-09-19,9.5,9.5,maincat_2,subcat_2,plantcat_8,2603692,1184780
13584,Mühlegasse 21,3033,Wohlen,BE,2011-06-10,20,20,maincat_1,subcat_1,plantcat_2,2593323,1201894
19435,Luegstrasse 8,3472,Wynigen,BE,2012-02-28,12.8,12.8,maincat_2,subcat_2,plantcat_8,2617422,1217159
10986,Vers la Maison 11A,2715,Monible,BE,2008-05-29,3.24,6.55,maincat_2,subcat_2,plantcat_9,2582061,1236270
11223,Lindenallee 36,3800,Interlaken,BE,2008-04-22,2.7,2.7,maincat_2,subcat_2,plantcat_9,2632774,1170643
11224,Innerbergstrasse 55/53,3044,Innerberg,BE,2008-06-30,3.9,3.9,maincat_2,subcat_2,plantcat_8,2590213,1205011
11225,Tannackerstrasse 63,3073,Guemlingen,BE,2008-05-09,21,21,maincat_2,subcat_2,plantcat_8,2605682,1197620
21744,Neuenackerstrasse 32,3653,Oberhofen,BE,2011-08-15,3.4,3.4,maincat_2,subcat_2,plantcat_8,2617919,1175822
9465,Alte Strasse 9,3715,Adelboden,BE,2006-12-12,75,75,maincat_1,subcat_1,plantcat_5,2610615,1149431
9466,Eselmossgasse 36,3715,Adelboden,BE,2007-05-02,13.4,13.4,maincat_1,subcat_1,plantcat_5,2607445,1146930
10760,Vorder Moosacker 490,3551,Oberfrittenbach,BE,2008-10-18,6.7,6.7,maincat_2,subcat_2,plantcat_8,2626396,1201067
21785,Rue de la Côte 16,2710,Tavannes,BE,2011-12-08,5.9,5.9,maincat_2,subcat_2,plantcat_8,2582483,1229903
21788,Melchtalstrasse 15,3014,Bern,BE,2008-10-14,2.1,2.1,maincat_2,subcat_2,plantcat_8,2601375,1201142
21789,Chemin de la Prairie 1,2606,Corgénont,BE,2010-01-22,7.6,7.6,maincat_2,subcat_2,plantcat_8,2577610,1227266
20405,Waldbodenweg 4,3428,Wiler,BE,2009-11-19,4,4,maincat_2,subcat_2,plantcat_8,2609212,1222566
12951,Eisfeldstrasse/Rue de la Patinoire 1,2504,Biel,BE,2015-06-17,2105,2105,maincat_2,subcat_2,plantcat_8,2587567,1222520
12047,Ballenbühl 478,3503,Gysenstein,BE,2008-07-02,3.1,3.1,maincat_2,subcat_2,plantcat_8,2613024,1192815
19796,Rynberg,3854,Oberried am Brienzersee,BE,2011-11-29,60,60,maincat_2,subcat_2,plantcat_8,2639234,1175996
19809,Waizacker 1,3089,Hinterfultigen,BE,2011-10-27,57.8,57.8,maincat_2,subcat_2,plantcat_9,2597013,1187297
12347,Wyssbach 162,4934,Madiswil,BE,2008-07-03,12.3,12.3,maincat_2,subcat_2,plantcat_8,2629796,1221487
9570,Wyssbach 162,4934,Madiswil,BE,2008-03-29,9.2,9.2,maincat_2,subcat_2,plantcat_8,2629731,1221515
11547,Schwarzenmatt 2138,3766,Boltigen,BE,2008-12-01,9.6,11.76,maincat_2,subcat_2,plantcat_8,2594954,1163670
21575,Sennweg 6,3110,Münsingen,BE,2011-09-22,4,4,maincat_2,subcat_2,plantcat_8,2609750,1192080
13080,Spychertenstrasse 27,3652,Hilterfingen,BE,2007-10-20,5.04,6.65,maincat_2,subcat_2,plantcat_8,2616846,1176421
13081,Alpenstrasse 9 (Parzelle 1096),3073,Gümligen,BE,2008-03-28,5,5,maincat_2,subcat_2,plantcat_8,2604514,1198392
21732,Chemin du Doyen Morel 25,2606,Corgemont,BE,2012-06-30,157.2,157.2,maincat_2,subcat_2,plantcat_8,2576967,1227816
21698,Hauptstrasse 43,3475,Riedtwil,BE,2010-12-02,71.7,71.7,maincat_2,subcat_2,plantcat_8,2619414,1221137
12530,Schürmattweg 19,3634,Thierachern,BE,2009-08-14,10.1,10.1,maincat_2,subcat_2,plantcat_9,2609968,1177689
11930,Ballenbühl 479,3503,Gysenstein,BE,2008-08-22,3.1,3.1,maincat_2,subcat_2,plantcat_8,2612694,1192752
13960,-,2610,Mont-Crosin,BE,2010-08-29,2000,2000,maincat_2,subcat_3,,2567448,1225153
13965,-,2610,Mont-Crosin,BE,2010-09-06,2000,2000,maincat_2,subcat_3,,2568250,1225637
13967,-,2610,Mont-Soleil,BE,2010-09-01,2000,2000,maincat_2,subcat_3,,2568464,1226224
13958,-,2610,Mont-Soleil,BE,2010-09-05,2000,2000,maincat_2,subcat_3,,2570589,1227331
9990,Hünibachstrasse 95,3626,Hünibach,BE,2008-03-31,3.2,3.2,maincat_2,subcat_2,plantcat_8,2616125,1177367
19892,Gerberhofstrasse 13,4536,Attiswil,BE,2008-10-01,7.4,7.4,maincat_2,subcat_2,plantcat_8,2613299,1233473
19894,Untere Dürrmühlestrasse 15,4704,Niederbipp,BE,2012-03-29,9.8,9.8,maincat_2,subcat_2,plantcat_8,2619198,1235875
19896,Gerberhofstrasse 23,4536,Attiswil,BE,2011-07-15,37.8,37.8,maincat_2,subcat_2,plantcat_9,2613439,1233516
13666,Lischmaad 214 c,3822,Lauterbrunnen,BE,2012-05-16,185,185,maincat_1,subcat_1,plantcat_5,2636323,1159790
19901,Bühlgässli 14,3700,Spiez,BE,2012-07-19,9.2,9.2,maincat_2,subcat_2,plantcat_8,2618040,1170679
12831,Tiefmoos 4,3111,Tägertschi,BE,2009-06-24,60.48,197.75,maincat_2,subcat_2,plantcat_8,2610924,1190834
12978,Lorrainestrasse 5 b,3013,Bern,BE,2009-03-27,10.8,10.8,maincat_2,subcat_2,plantcat_8,2600411,1200556
11226,New York Weg 3,3638,Blumenstein,BE,2006-03-06,2.4,2.4,maincat_2,subcat_2,plantcat_8,2605859,1176899
11227,Burgunderweg 38,2505,Biel-Bienne,BE,2008-04-28,4.3,4.3,maincat_2,subcat_2,plantcat_8,2583257,1220021
12980,Ofenhalten 2,3148,Lanzenhäusern,BE,2009-10-20,33.9,33.9,maincat_2,subcat_2,plantcat_8,2594252,1188681
12981,Nydegg 87,3148,Lanzenhausern,BE,2009-08-14,107.8,107.8,maincat_2,subcat_2,plantcat_8,2595536,1188841
9449,Bäraustrasse 43,3552,Bärau,BE,2008-06-18,19.8,19.8,maincat_2,subcat_2,plantcat_8,2628386,1198083
10281,Lorrainestrasse 5 b,3013,Bern,BE,2007-04-10,10.8,10.8,maincat_2,subcat_2,plantcat_8,2600411,1200556
12982,Lindenfeldweg 4,3400,Burgdorf,BE,2009-05-07,3.36,3.36,maincat_2,subcat_2,plantcat_9,2613635,1210871
19935,Rue des Collèges 1,2606,Corgémont,BE,2012-11-01,30.4,30.4,maincat_2,subcat_2,plantcat_9,2577996,1227219
19942,Dornacker 27,3510,Konolfingen,BE,2010-03-17,13.3,13.3,maincat_2,subcat_2,plantcat_8,2612074,1191907
10126,Jurastrasse 26,4912,Aarwangen,BE,2007-11-19,3.2,3.2,maincat_2,subcat_2,plantcat_8,2624914,1232421
11098,Ausserdorf 12,2577,Siselen,BE,2007-11-13,26.6,26.6,maincat_2,subcat_2,plantcat_8,2581529,1209271
11082,Eschenstrasse 29,4922,Thunstetten,BE,2008-04-21,10.2,10.2,maincat_2,subcat_2,plantcat_9,2624406,1228329
19977,Glütschbachstrasse 47,3661,Uetendorf,BE,2011-11-01,422.7,422.7,maincat_2,subcat_2,plantcat_8,2610880,1180400
19978,Vorder Stoss 675,3553,Gohl,BE,2011-09-23,41,41,maincat_2,subcat_2,plantcat_8,2627303,1200786
11088,Rue des Deutes 5,2720,Tramelan,BE,2008-04-22,2.7,2.7,maincat_2,subcat_2,plantcat_9,2574843,1230665
19981,Mänimattestrasse 14,3714,Frutigen,BE,2009-10-22,3.2,3.2,maincat_2,subcat_2,plantcat_8,2616108,1160096
19982,Tannenhofstrasse 51,3604,Thun,BE,2011-07-04,3.8,3.8,maincat_2,subcat_2,plantcat_8,2613905,1176998
19983,Krebsenweg 5,3612,Steffisburg,BE,2011-11-07,2.9,2.9,maincat_2,subcat_2,plantcat_9,2614763,1181612
19985,Wasenstrasse 14,3629,Kiesen,BE,2010-11-02,31.5,31.5,maincat_2,subcat_2,plantcat_8,2610203,1183607
10903,Birkenweg 27 & 27a,3363,Oberoenz,BE,2007-12-13,9.8,9.8,maincat_2,subcat_2,plantcat_9,2619493,1225853
20028,Rübeldorfstrasse 102,3792,Saanen,BE,2012-08-10,30,30,maincat_2,subcat_2,plantcat_8,2586862,1147860
11230,Ländlistrasse 56,3047,Bremgarten,BE,2008-09-12,10.1,10.1,maincat_2,subcat_2,plantcat_8,2599613,1202488
11231,Kloosweg 53,2502,Biel-Bienne,BE,2008-01-14,1.8,1.8,maincat_2,subcat_2,plantcat_8,2585442,1221645
30885,Kaltackerstrasse 25,3412,Heimiswil,BE,2008-04-16,6.7,6.7,maincat_2,subcat_2,plantcat_8,2616778,1212801
20067,Nordstrasse 7,2558,Aegerten,BE,2010-07-01,4.7,4.7,maincat_2,subcat_2,plantcat_8,2588909,1219213
12250,Kammistrasse 15,3800,Interlaken,BE,2006-11-01,3.24,3.24,maincat_2,subcat_2,plantcat_8,2633280,1171237
11233,Kilchweg 14,3665,Wattenwil,BE,2008-06-13,3.4,3.4,maincat_2,subcat_2,plantcat_8,2604970,1179755
11234,Elsterweg 39,3603,Thun,BE,2008-12-02,3.36,4.56,maincat_2,subcat_2,plantcat_9,2612267,1179291
11236,Ryburgstrasse 14,3600,Thun,BE,2008-12-12,1.7,1.7,maincat_2,subcat_2,plantcat_8,2614376,1179153
11238,Oberdorf 19,3656,Ringoldswil,BE,2008-05-23,6.2,6.2,maincat_2,subcat_2,plantcat_8,2619727,1175921
11242,Dorfstrasse 7,3628,Uttingen,BE,2008-05-02,2.9,2.9,maincat_2,subcat_2,plantcat_8,2610251,1182628
12990,Bachweid 226,3153,Rüschegg-Gambach,BE,2009-05-01,6.5,6.5,maincat_2,subcat_2,plantcat_8,2594516,1181052
11161,Blumensteinstrasse 31,3634,Thierachern,BE,2008-03-18,4.8,4.8,maincat_2,subcat_2,plantcat_9,2609678,1177794
20083,Mattenweg 5,2556,Schwadernau,BE,2011-11-01,57.8,57.8,maincat_2,subcat_2,plantcat_9,2589966,1220067
11592,Eisenbahnstrasse 59E,3645,Gwatt,BE,2008-05-09,3.1,3.1,maincat_2,subcat_2,plantcat_8,2614146,1175772
11243,Stockstrasse 27,3658,Merligen,BE,2008-10-03,3.2,3.2,maincat_2,subcat_2,plantcat_8,2622643,1172341
11240,Blümlisalpweg 8,3626,Hünibach,BE,2008-12-15,3.4,3.4,maincat_2,subcat_2,plantcat_8,2616043,1177423
11244,Obermatt 1,3624,Goldiwil,BE,2008-05-30,3.4,3.4,maincat_2,subcat_2,plantcat_8,2618295,1179161
11245,Falkenfluh 255,3674,Bleiken,BE,2008-06-20,4.7,4.7,maincat_2,subcat_2,plantcat_8,2615139,1185629
11249,Brucheggweg 12,3612,Steffisburg,BE,2008-12-15,3.4,3.4,maincat_2,subcat_2,plantcat_8,2614531,1181589
11250,Günzenenweg 2,3661,Uetendorf,BE,2008-12-02,3.4,3.4,maincat_2,subcat_2,plantcat_8,2612160,1180508
11251,Schulhausstrasse 5,3629,Jaberg,BE,2008-10-03,3.2,3.2,maincat_2,subcat_2,plantcat_8,2609969,1185693
11252,Lauenenweg 49E,3600,Thun,BE,2008-03-14,3.4,3.4,maincat_2,subcat_2,plantcat_8,2615206,1179115
11253,Bühl,3645,Zwieselberg,BE,2008-11-27,3.4,3.4,maincat_2,subcat_2,plantcat_8,2613370,1173369
11254,Wiesenweg 25D,3652,Hilterfingen,BE,2008-02-22,6.7,6.7,maincat_2,subcat_2,plantcat_8,2617058,1176590
11255,Egglenweg 8,3655,Sigriswil,BE,2008-12-15,3.2,3.2,maincat_2,subcat_2,plantcat_8,2621434,1173573
11256,Friedbühlweg 6,3653,Oberhofen,BE,2008-10-24,3.2,3.2,maincat_2,subcat_2,plantcat_8,2617401,1175766
12992,Mühlemattweg 8,3608,Thun,BE,2009-04-15,1.63,2.28,maincat_2,subcat_2,plantcat_9,2611795,1176888
11257,Bühlstrasse 13,3658,Merligen,BE,2008-12-02,5,5,maincat_2,subcat_2,plantcat_8,2622998,1171946
12993,Dittligegg 25b,3636,Längenbühl,BE,2009-05-25,3.2,3.2,maincat_2,subcat_2,plantcat_8,2606837,1178433
11258,Dorfstrasse 64,3646,Einigen,BE,2008-12-15,2.9,2.9,maincat_2,subcat_2,plantcat_8,2615771,1173235
12994,Musterplatzweg 40A,3655,Sigriswil,BE,2009-05-26,9.5,9.5,maincat_2,subcat_2,plantcat_8,2621139,1173582
12660,Oberbälliz 17,3661,Uetendorf,BE,2009-04-06,3.2,3.2,maincat_2,subcat_2,plantcat_8,2609993,1180273
11271,Niesenweg 7A,3110,Münsingen,BE,2008-11-27,1.6,1.6,maincat_2,subcat_2,plantcat_8,2608935,1191279
12995,Blumenweg 10,3604,Thun,BE,2009-04-01,1.8,1.8,maincat_2,subcat_2,plantcat_8,2614285,1176754
12996,Allmendstrasse 11,2562,Port,BE,2009-09-04,50.4,50.4,maincat_2,subcat_2,plantcat_8,2585958,1218575
11259,Aarbord 31,3628,Uttingen,BE,2008-12-15,10.2,10.2,maincat_2,subcat_2,plantcat_8,2610073,1183054
11260,Neumattweg 5,3629,Oppligen,BE,2008-12-15,1.7,1.7,maincat_2,subcat_2,plantcat_8,2611869,1185306
11261,Waldeggweg 6,3612,Steffisburg,BE,2008-11-28,3.2,3.2,maincat_2,subcat_2,plantcat_8,2616033,1181055
11272,Staatsstrasse 15,3653,Oberhofen,BE,2008-12-15,7.9,7.9,maincat_2,subcat_2,plantcat_8,2617655,1175476
11546,Haldeneggweg 9,3612,Steffisburg,BE,2009-02-17,3.2,3.2,maincat_2,subcat_2,plantcat_8,2615522,1181197
11273,Schwendi 316,3625,Heiligenschwendi,BE,2008-12-15,2.9,2.9,maincat_2,subcat_2,plantcat_8,2619177,1177649
11276,Schorenstrasse 62c,3645,Gwatt,BE,2008-11-27,9.5,9.5,maincat_2,subcat_2,plantcat_8,2613821,1175488
11274,Aeschlenstrasse 49,3656,Aeschlen,BE,2008-12-15,3.2,3.2,maincat_2,subcat_2,plantcat_8,2619630,1174090
11277,Militärstrasse 9,3600,Thun,BE,2008-12-15,9.5,9.5,maincat_2,subcat_2,plantcat_8,2613590,1178643
11278,Bruggstrasse 54,3634,Thierachern,BE,2008-07-25,1.6,1.6,maincat_2,subcat_2,plantcat_8,2611466,1179331
11269,Im Burch 6,3653,Oberhofen,BE,2008-12-15,6.3,6.3,maincat_2,subcat_2,plantcat_8,2617809,1175650
12997,Reudeln 581,3713,Reichenbach im Kandertal,BE,2009-04-01,3.2,3.2,maincat_2,subcat_2,plantcat_8,2618689,1163227
12998,Wasenstrasse 14,3629,Kiesen,BE,2009-03-13,42,178.3,maincat_2,subcat_2,plantcat_8,2610203,1183607
11279,Hertiweid 16c,3635,Uebeschi,BE,2008-12-15,9.5,9.5,maincat_2,subcat_2,plantcat_8,2608172,1177165
13000,Stalden 13,3616,Schwarzenegg,BE,2009-09-25,6.3,6.3,maincat_2,subcat_2,plantcat_8,2622001,1182516
13001,Stutzgässli 605b,3758,Latterbach,BE,2009-04-08,3.2,3.2,maincat_2,subcat_2,plantcat_8,2611411,1168473
11596,Schwandenstrasse 307,3155,Helgisried-Rohrbach,BE,2008-12-02,3.2,3.2,maincat_2,subcat_2,plantcat_8,2597838,1184813
11280,Hombergstrasse 2U,3612,Steffisburg,BE,2008-12-15,2.1,2.1,maincat_2,subcat_2,plantcat_8,2614767,1179378
11281,Obermatt 34 B,3624,Goldiwil,BE,2008-07-11,5,5,maincat_2,subcat_2,plantcat_8,2618278,1179216
9733,Steingasse 28,4934,Madiswil,BE,2007-04-20,300,300,maincat_2,subcat_4,plantcat_11,2626337,1223680
9679,Schüpfenried 32,3043,Uettligen,BE,2007-09-05,20.6,20.6,maincat_2,subcat_2,plantcat_9,2595088,1204149
14630,Industriestrasse 30,3315,Kräiligen,BE,2010-11-01,330,400,maincat_2,subcat_4,plantcat_11,2607578,1221205
9815,Badmattstrasse 98,4932,Lotzwil,BE,2010-10-13,95,95,maincat_1,subcat_1,plantcat_4,2626600,1225850
21953,Luzernstrasse 57,4950,Huttwil,BE,2011-12-06,4.6,4.6,maincat_2,subcat_2,plantcat_8,2631923,1218200
21960,Grabenstrasse 12,4913,Bannwil,BE,2013-08-29,164.6,164.6,maincat_2,subcat_2,plantcat_9,2622193,1231499
21985,Kohlerhubelweg 18,3504,Niederhünigen,BE,2009-04-07,5,5,maincat_2,subcat_2,plantcat_8,2615357,1191685
19588,Rossgrabenstrasse 233,3089,Hinterfultigen,BE,2009-10-20,7.8,7.8,maincat_2,subcat_2,plantcat_9,2597188,1186734
21987,Schüpfenried 36,3043,Uettligen,BE,2011-12-09,195.4,195.4,maincat_2,subcat_2,plantcat_9,2595057,1204171
19626,Matzwil 144 b,3036,Detligen,BE,2009-09-07,21,21,maincat_2,subcat_2,plantcat_9,2587441,1204236
12677,Rütiweg 2,3111,Tägertschi,BE,2009-09-28,5.4,5.4,maincat_2,subcat_2,plantcat_8,2611176,1191584
10276,Trockenmaadweg 17,3115,Gerzensee,BE,2008-04-10,5.2,5.2,maincat_2,subcat_2,plantcat_8,2608418,1187986
11116,Wiler 1,3624,Goldiwil,BE,2008-12-03,7.94,9.88,maincat_2,subcat_2,plantcat_9,2617871,1178845
22035,Weggli 113d&e,6197,Schangnau I.E.,BE,2012-09-25,51.8,51.8,maincat_2,subcat_2,plantcat_9,2633274,1185753
11123,Derrière Le Village 4,2534,Orvin,BE,2008-04-04,2.3,2.3,maincat_2,subcat_2,plantcat_9,2583197,1223511
22056,Oberholzweg 12,3360,Herzogenbuchsee,BE,2010-07-08,3.6,3.6,maincat_2,subcat_2,plantcat_8,2621023,1226139
11495,Lindenbühl 148,3635,Uebeschi,BE,2007-08-01,6.2,6.2,maincat_2,subcat_2,plantcat_8,2608971,1176448
19550,Tannholzstrasse 1,3052,Zollikofen,BE,2009-10-28,14.4,14.4,maincat_2,subcat_2,plantcat_8,2600442,1205950
22065,Flöschstrasse 12,3775,Lenk,BE,2009-12-24,9.9,9.9,maincat_2,subcat_2,plantcat_8,2599318,1146281
12659,Keltenstrasse 3,2563,Ipsach,BE,2009-04-03,10.1,63.12,maincat_2,subcat_2,plantcat_9,2583982,1217932
