x,y
2611214,1175570
2611160,1175490
2611422,1175299
2611382,1175303
2610905,1175154
2611275,1175301
2611080,1173883
2611802,1175017
2610879,1175034
2606445,1176341
2605957,1176624
2605907,1176632
2606033,1176632
2606098,1176604
2605859,1176899
2605951,1176802
2606048,1176659
2605822,1176692
2606083,1176951
2605970,1176913
2606261,1177027
2606694,1177001
2606442,1176970
2606438,1176998
2606252,1176938
2606265,1176537
2606206,1177055
2606883,1176671
2606212,1176919
2606283,1175747
2606857,1177042
2616537,1184621
2616929,1185099
2617004,1184971
2618027,1184967
2617437,1185304
2619470,1186733
2619226,1186739
2619748,1186187
2619417,1185496
2619417,1185370
2618788,1186217
2619484,1185810
2620318,1184961
2620108,1186295
2619449,1185451
2620005,1186711
2619893,1186363
2623078,1181791
2623109,1181711
2627654,1181987
2616384,1183484
2616389,1183405
2616382,1182572
2615481,1182841
2615178,1183232
2615896,1182742
2617105,1182822
2618190,1182937
2619076,1177661
2617660,1177385
2617597,1177457
2618364,1177599
2618398,1177594
2617484,1177362
2618074,1178163
2618101,1178166
2617623,1177789
2611812,1182774
2612111,1182808
2612129,1182823
2612493,1182817
2612635,1183026
2612781,1182921
2612809,1182828
2612617,1181955
2612613,1181432
2612625,1181637
2612659,1181556
2612777,1181467
2612608,1181309
2612737,1181345
2612764,1181351
2612899,1180859
2612864,1180853
2612883,1180676
2612965,1180768
2612852,1180564
2612875,1180572
2613310,1180317
2612906,1180037
2612791,1180190
2612683,1183304
2612934,1181542
2612675,1181681
2612725,1181527
2612721,1181532
2612505,1181763
2612521,1181901
2612683,1181632
2612688,1181614
2612827,1181641
2612770,1181681
2612874,1180971
2612797,1181604
2612790,1179983
2612205,1182733
2612752,1181135
2612842,1181201
2613096,1180816
2613035,1181212
2612525,1183133
2612622,1181206
2612622,1181186
2612772,1181542
2612785,1181513
2612779,1183043
2611412,1182907
2615502,1177362
2615372,1177297
2615492,1177274
2615682,1176993
2615569,1177293
2615747,1177321
2615845,1177335
2615956,1177457
2616193,1177495
2616578,1177809
2616291,1177288
2616038,1177121
2616325,1176662
2616420,1176826
2616486,1176622
2616598,1176778
2616592,1176820
2616715,1176594
2616780,1176558
2616847,1176726
2616782,1176838
2616842,1176763
2616752,1176785
2617112,1176494
2617005,1176583
2616838,1176155
2616728,1176175
2616807,1176185
2617045,1175942
2617133,1175961
2617149,1175926
2616967,1176120
2617057,1176098
2617001,1176123
2617343,1176292
2616733,1176426
2616940,1176271
2616928,1176204
2616914,1176258
2616751,1176456
2616705,1176477
2616998,1176040
2616869,1176452
2617013,1176612
2617310,1176214
2616086,1176935
2615480,1177131
2616245,1177032
2617495,1176258
2616162,1177494
2616985,1176413
2616203,1176969
2616882,1176404
2617066,1176348
2617218,1176240
2616037,1177364
2616359,1176767
2618116,1180281
2617972,1181287
2618539,1180969
2618246,1180719
2617260,1180662
2617316,1180630
2618140,1180209
2618327,1179794
2620013,1180736
2623713,1180567
2617905,1175917
2618112,1176518
2617903,1175460
2617759,1175890
2617763,1175811
2617295,1175719
2617232,1175895
2617350,1175818
2617355,1175626
2617655,1175476
2618470,1175125
2618385,1175032
2618635,1174764
2618690,1174758
2617811,1175796
2617777,1175827
2617693,1175898
2617585,1175868
2617788,1175909
2618099,1175516
2617883,1175869
2621894,1182329
2621904,1181710
2622001,1182516
2623460,1184289
2624196,1185173
2607580,1174901
2607797,1174724
2606713,1175565
2619163,1174153
2619192,1174452
2619586,1173836
2619880,1173626
2620398,1173552
2622514,1172384
2623029,1171943
2622890,1171791
2623211,1171549
2620807,1173516
2621043,1174002
2621214,1173891
2621344,1173928
2621381,1173914
2621373,1173893
2621473,1173820
2621434,1173573
2621637,1173842
2621652,1173828
2621697,1173921
2622100,1173670
2622694,1174270
2619884,1173980
2619798,1174345
2619778,1174380
2619822,1174902
2619915,1174142
2620397,1174771
2620565,1174433
2620584,1175916
2622156,1176614
2623284,1179978
2620758,1176054
2620151,1174341
2620522,1175104
2621310,1173863
2619801,1174267
2621985,1172949
2620018,1174173
2619954,1173726
2622462,1178413
2615352,1180080
2614773,1179377
2613916,1179345
2615080,1181060
2617151,1180424
2613704,1179560
2613833,1179452
2613641,1180578
2617194,1179777
2617286,1179832
2617311,1180006
2617314,1179979
2613642,1179163
2613667,1179210
2613660,1179233
2614140,1179368
2614116,1179401
2614074,1179422
2613876,1179235
2614535,1179282
2613196,1179994
2613004,1179981
2613721,1179648
2614072,1180133
2614310,1180341
2615019,1179411
2614878,1179695
2614919,1179842
2614941,1179749
2614827,1180211
2614986,1180434
2616147,1180462
2615336,1180231
2615142,1180675
2615117,1180637
2615246,1180825
2615371,1180798
2614528,1180364
2613410,1180985
2613649,1180452
2613840,1180380
2613890,1180492
2614005,1180549
2614382,1180544
2614407,1180512
2614729,1180947
2614571,1180854
2614572,1180794
2614430,1181195
2614501,1181281
2614780,1181305
2615015,1181469
2614969,1181349
2614945,1181399
2614917,1181413
2615242,1181593
2615224,1181248
2615205,1181248
2615161,1181108
2615290,1181203
2616045,1181614
2614897,1181898
2614982,1181835
2614893,1181940
2614834,1181824
2614848,1181755
2614857,1181728
2614810,1181925
2614642,1181897
2614657,1181798
2613733,1181543
2613395,1182023
2613783,1181104
2613872,1181198
2613787,1181161
2613435,1181058
2613665,1181068
2613806,1181109
2613555,1180138
2613611,1180594
2614720,1179377
2613074,1180078
2614571,1181518
2614686,1181962
2615119,1181475
2614348,1180524
2615759,1182201
2615495,1181250
2615490,1181257
2613596,1180615
2613540,1180198
2613871,1180261
2614476,1180349
2613867,1180292
2615182,1181275
2613246,1179801
2615394,1180032
2614794,1181416
2614710,1181499
2614860,1180729
2614934,1180728
2614740,1181270
2615714,1181293
2615769,1181288
2614762,1181687
2614793,1179592
2615153,1181324
2614567,1181910
2614554,1180656
2616017,1180963
2615269,1181210
2615245,1181212
2614224,1180250
2614744,1181681
2615039,1182153
2615151,1181478
2615144,1180795
2615687,1181771
2617097,1179939
2613401,1179582
2614589,1180250
2613439,1180558
2611596,1179251
2611494,1179265
2611502,1179294
2611496,1179319
2611448,1179267
2611275,1179093
2611213,1178516
2610646,1178189
2610573,1178255
2610604,1178442
2610190,1177884
2609498,1177809
2611270,1178351
2609849,1177895
2611252,1178471
2611249,1178445
2610524,1178166
2610519,1178216
2610490,1178192
2609392,1178012
2610147,1178199
2610706,1178133
2609331,1177009
2611067,1175715
2610710,1178019
2613654,1176308
2614663,1179037
2614889,1178826
2614990,1178862
2614947,1178866
2615132,1179239
2615172,1179114
2615160,1179129
2615154,1179148
2615181,1179145
2615225,1179174
2615205,1179135
2615254,1179148
2615260,1178636
2614951,1178546
2615711,1177686
2615301,1177840
2615444,1177912
2615541,1177970
2615484,1177905
2615553,1177719
2615981,1177560
2616038,1177660
2615717,1177632
2615753,1177584
2615883,1177512
2614038,1177772
2613885,1177728
2614001,1177633
2613941,1177665
2613955,1177648
2613898,1177401
2613911,1177287
2614082,1177462
2614028,1177435
2613988,1177417
2613952,1177402
2613473,1177397
2613233,1177414
2613268,1177364
2613435,1177304
2613372,1177449
2613391,1177442
2614108,1177309
2614082,1178520
2613454,1178407
2613973,1178344
2613743,1178257
2613658,1178259
2613673,1178277
2613614,1178212
2613544,1178178
2613551,1178163
2613506,1178145
2613916,1178190
2613786,1178182
2613701,1178180
2614241,1178362
2614343,1178125
2614054,1177961
2613917,1177869
2613857,1177868
2613842,1177878
2613541,1177650
2613487,1178008
2613483,1177828
2613142,1178110
2613128,1178103
2613085,1178080
2613056,1178065
2613121,1178147
2613018,1178011
2613257,1177881
2613209,1177815
2613158,1177767
2613151,1177807
2613082,1177815
2612403,1179257
2612623,1179616
2612697,1179667
2612672,1179566
2612424,1179464
2612387,1179420
2612267,1179291
2612166,1179372
2612390,1179472
2612234,1179536
2612559,1179644
2616705,1178538
2616818,1179049
2616861,1179050
2617316,1179174
2617330,1179287
2618839,1179123
2618227,1179154
2617994,1179432
2614555,1178467
2614420,1177438
2614757,1177593
2612825,1176651
2612107,1176700
2612052,1176666
2612208,1176482
2611949,1176769
2611877,1176715
2611888,1176756
2611764,1176972
2611715,1176752
2611657,1176641
2614113,1175822
2614166,1175776
2614510,1175662
2614525,1175508
2614426,1175511
2614527,1175347
2614242,1175550
2614130,1174243
2614086,1174151
2614111,1173811
2614217,1174043
2614363,1173945
2614499,1173847
2614556,1173741
2613985,1175148
2614027,1175947
2613651,1175226
2613864,1175752
2614869,1177328
2614615,1177096
2614662,1176894
2614317,1176772
2614301,1176765
2614285,1176754
2614244,1176792
2614331,1176367
2614706,1176527
2614262,1176098
2614037,1176101
2614064,1176129
2614018,1176320
2613918,1176240
2614169,1176483
2614012,1176713
2614073,1176739
2614118,1176757
2614109,1176702
2614084,1176695
2614143,1176687
2614092,1176744
2613955,1176984
2614098,1177179
2614262,1177233
2614154,1177050
2614587,1177359
2613634,1176870
2613585,1176861
2613560,1176856
2613338,1177002
2613533,1176726
2613750,1176496
2613736,1176517
2613473,1176282
2613201,1176106
2613189,1176082
2613145,1176185
2613363,1176572
2613307,1176635
2613160,1176628
2613089,1176795
2613749,1176583
2613769,1176588
2613856,1176519
2614233,1174745
2613471,1176189
2613630,1176335
2614150,1177433
2614134,1177467
2612428,1179425
2614815,1178099
2613932,1176566
2615062,1179065
2615165,1177541
2617626,1179144
2617871,1178845
2617614,1179149
2613518,1175367
2615053,1178964
2614364,1178036
2614250,1175461
2612197,1176933
2612193,1176946
2612228,1176931
2614164,1177600
2614184,1177349
2612338,1177101
2613962,1175773
2613246,1176701
2613268,1176663
2612677,1177076
2612791,1177030
2612914,1177097
2613540,1175403
2612142,1176666
2611622,1176766
2612131,1177072
2614369,1177693
2616571,1178562
2616057,1177613
2613439,1176662
2614334,1175462
2613766,1175099
2613961,1174533
2612577,1179475
2613909,1176227
2613742,1175212
2614046,1177665
2615457,1177918
2613844,1175164
2612345,1179426
2613882,1176359
2614456,1175658
2613221,1176773
2613215,1176771
2613205,1176769
2613199,1176767
2612306,1179108
2612280,1179097
2614755,1179124
2612246,1176978
2614832,1179058
2614879,1179109
2614885,1179085
2614954,1179055
2612206,1179183
2614325,1175735
2613179,1176450
2615330,1178681
2613883,1177284
2613856,1177274
2618278,1179216
2618297,1179199
2618280,1179193
2615856,1177595
2612134,1176514
2614813,1179135
2613669,1176201
2614704,1177934
2614076,1177440
2615467,1177920
2614156,1178299
2613154,1178741
2614475,1175638
2613703,1175520
2614324,1177672
2614246,1175872
2614814,1178912
2613642,1174808
2608657,1176143
2608992,1176333
2608174,1176330
2607224,1176455
2607990,1177150
2607888,1177055
2608850,1176177
2608706,1176393
2608915,1176197
2608292,1176524
2610958,1180655
2612163,1180795
2612132,1180813
2612175,1180549
2612160,1180508
2611942,1180752
2612070,1180222
2612125,1180246
2611758,1180903
2611688,1180929
2611734,1180872
2611862,1180903
2611974,1180467
2612090,1180099
2611746,1180698
2611792,1180670
2611629,1180285
2611782,1180353
2611328,1180216
2611562,1180431
2611819,1179427
2610946,1179842
2610967,1179842
2610918,1179760
2610893,1179743
2610901,1180104
2610912,1180064
2610697,1180067
2610221,1180666
2610206,1180060
2610109,1180042
2610138,1179914
2609900,1180119
2609900,1180191
2609777,1180078
2609751,1180025
2610012,1179945
2609845,1179302
2609021,1181346
2609573,1180295
2609601,1180267
2609643,1180357
2609647,1180545
2609501,1180827
2609365,1181918
2611097,1179795
2612221,1180539
2609834,1180103
2610434,1180469
2608771,1180538
2609814,1180093
2612080,1180778
2611852,1180812
2609439,1179008
2610078,1180157
2611663,1180661
2610554,1180349
2610853,1179872
2611513,1180306
2610824,1180676
2611924,1180966
2620601,1182973
2620615,1182920
2620586,1183453
2620740,1183437
2620730,1182699
2621313,1183666
2621364,1183867
2620604,1183004
2620625,1182997
2621158,1182724
2620868,1183477
2619422,1182824
2606733,1178664
2607602,1178589
2607867,1178581
2606836,1178739
2606892,1178383
2607452,1178168
2622613,1212838
2622281,1213538
2622590,1214435
2620614,1213561
2620576,1213484
2621589,1212311
2623542,1212485
2623642,1212297
2623930,1212868
2624049,1212299
2623821,1212148
2624020,1212506
2622620,1214603
2623574,1212172
2622350,1212736
2621096,1213717
2623205,1214218
2621439,1212928
2623617,1212511
2626687,1215442
2626732,1215397
2626597,1215306
2626131,1213260
2627861,1215187
2626862,1215500
2626812,1215231
2626363,1214594
2628009,1214960
2624508,1214308
2627544,1215945
2631371,1215137
2631449,1215172
2631118,1214212
2631159,1213584
2630891,1213182
2631306,1214308
2631364,1214057
2632603,1214007
2633209,1215132
2631353,1215041
2631334,1213966
2631427,1214274
2631713,1214627
2631428,1214211
2631407,1213763
2632157,1218418
2632133,1218284
2632231,1218492
2632317,1218414
2630910,1218497
2630847,1218462
2630472,1218550
2630663,1218485
2630374,1218535
2630617,1218473
2631069,1218337
2631066,1218431
2631386,1218349
2631330,1218354
2629751,1218563
2630090,1218280
2629946,1218105
2630014,1218104
2630489,1218097
2630459,1218094
2630169,1218001
2630907,1218061
2630906,1218093
2630909,1218148
2630926,1218232
2631161,1217962
2631209,1217516
2630879,1217350
2631723,1217770
2630628,1216815
2628585,1215983
2631833,1217402
2631880,1217411
2631890,1218049
2631927,1218017
2632133,1217811
2631893,1217266
2632018,1218570
2631969,1218537
2629942,1215990
2630919,1217941
2631847,1218099
2630839,1218549
2631850,1218543
2630021,1218216
2631823,1218104
2628444,1216151
2629681,1217226
2629983,1216478
2632211,1218220
2631797,1215960
2631172,1218208
2629826,1218270
2630436,1218231
2618294,1203020
2612531,1204361
2621359,1208259
2617206,1207132
2618711,1206565
2618854,1206447
2618681,1206289
2618650,1206133
2619016,1205951
2620914,1207165
2621369,1207129
2620346,1206450
2619515,1205707
2619662,1205625
2621589,1206314
2621719,1206314
2621324,1206322
2621467,1206561
2622989,1206014
2622775,1204198
2622602,1204417
2623790,1204499
2621535,1206473
2621464,1206447
2619179,1206399
2618658,1205949
2619121,1205846
2619351,1206285
2618766,1206210
2618968,1205846
2618561,1206098
2618529,1206089
2618593,1206717
2618278,1206181
2619059,1205845
2619084,1205835
2619146,1206619
2618682,1206254
2617181,1207011
2622991,1203924
2620499,1205145
2618580,1204848
2621919,1206373
2621153,1207827
2617085,1207280
2616507,1207501
2616215,1207767
2616603,1207772
2617095,1207666
2617055,1207674
2617013,1207670
2617023,1207714
2617166,1207742
2617251,1207620
2617340,1207547
2617144,1207422
2617234,1207302
2617179,1207553
2617170,1207471
2616989,1207131
2618042,1208275
2620363,1209941
2620033,1210384
2620798,1212390
2621101,1210854
2621488,1209816
2616709,1207671
2616633,1207618
2616658,1207604
2617688,1208265
2617901,1208366
2617620,1207679
2616623,1207787
2616741,1207349
2616936,1207344
2617721,1207731
2623103,1208628
2623065,1208612
2623028,1208586
2622702,1208310
2623126,1208817
2623665,1209075
2623297,1208644
2623796,1209200
2623776,1209149
2623887,1209449
2623733,1208646
2623731,1208707
2623122,1208669
2624298,1208730
2622240,1208170
2624007,1209351
2624524,1210130
2622871,1208048
2623231,1207670
2622809,1209215
2622428,1210040
2625175,1210659
2625030,1211491
2625293,1211103
2625083,1211397
2625366,1207904
2625523,1208810
2626391,1210558
2626736,1210419
2627216,1210369
2627290,1210118
2627849,1210558
2627877,1210590
2627695,1210745
2626520,1211677
2628483,1208504
2631837,1210628
2623300,1208515
2623581,1209327
2626798,1210170
2623785,1208996
2623815,1209283
2626709,1210196
2626788,1210195
2624047,1208536
2623903,1209326
2623835,1208544
2623943,1208781
2623771,1208552
2623354,1208505
2622742,1208147
2623472,1208405
2623792,1209112
2627379,1210489
2623879,1209171
2624263,1211333
2624514,1206798
2624355,1206760
2624928,1206647
2626187,1205236
2625795,1207751
2625918,1206967
2625852,1207663
2625014,1207530
2624473,1206839
2626426,1217673
2622965,1216294
2622835,1215900
2622857,1215847
2625219,1215857
2623454,1215750
2625902,1217639
2627820,1214115
2628605,1214562
2629868,1215799
2630094,1215726
2628857,1213561
2628339,1213159
2628157,1213146
2629680,1213649
2629725,1213694
2629600,1214509
2629536,1214242
2629108,1214128
2629324,1212624
2629175,1214421
2613146,1233489
2612435,1232872
2612855,1232990
2612724,1233074
2613068,1233245
2614161,1231948
2613582,1233882
2613449,1233187
2613404,1232926
2613044,1233297
2612984,1232917
2613141,1233399
2612375,1232523
2612761,1233887
2621099,1224626
2621097,1224651
2620366,1224728
2620669,1224841
2620937,1224816
2620417,1224618
2620587,1224135
2620539,1224631
2620719,1224163
2620398,1224612
2620706,1224067
2614171,1234995
2614009,1235176
2611979,1236333
2621481,1230259
2620766,1229318
2621122,1230096
2621452,1230293
2622202,1230184
2619729,1227872
2619527,1228348
2619702,1228600
2619798,1228855
2619821,1228785
2619551,1228984
2619966,1229022
2618234,1228651
2618219,1228349
2618226,1228144
2618686,1228027
2619761,1228925
2619609,1228535
2618958,1228108
2618843,1228131
2619910,1228907
2619947,1229106
2619977,1229083
2620018,1225813
2620002,1225776
2619985,1225745
2619967,1226553
2620096,1226563
2620226,1226801
2620193,1226819
2620327,1226879
2620634,1226627
2620618,1226415
2620792,1226663
2620824,1226492
2620825,1226083
2620468,1226080
2620463,1225996
2620262,1225961
2620258,1226001
2619911,1225970
2619694,1226069
2619675,1226505
2619636,1226508
2619744,1226499
2620037,1227103
2619513,1227355
2619477,1227381
2619988,1227308
2620159,1227397
2620176,1227412
2620442,1227162
2620912,1226866
2621044,1226777
2620942,1226922
2621047,1226823
2621086,1226861
2621013,1226684
2621035,1226738
2620841,1226687
2620856,1226726
2620853,1226031
2620913,1225840
2619903,1226043
2620178,1227160
2619633,1225787
2619723,1225787
2619412,1225774
2619037,1225612
2619114,1225570
2619280,1225675
2618563,1225584
2620569,1226285
2620220,1225949
2620813,1225882
2619416,1225547
2619587,1227098
2619754,1227222
2619948,1225792
2619921,1225853
2619586,1225759
2620529,1226582
2620540,1225994
2619069,1225771
2619874,1227317
2620880,1226860
2620321,1226816
2620343,1226838
2619120,1225555
2620308,1226085
2620340,1227321
2619932,1226569
2620866,1226662
2620790,1226261
2620879,1226039
2620828,1226140
2619579,1225982
2620789,1226168
2619861,1227232
2620219,1226543
2620189,1226975
2619859,1225608
2619933,1226229
2617429,1227969
2617184,1227940
2616572,1227958
2617590,1227449
2617794,1227410
2618388,1227371
2617758,1227249
2617880,1227415
2619042,1235318
2619271,1235831
2618828,1235617
2619510,1235474
2618948,1236170
2619000,1235152
2618652,1235489
2619068,1235424
2619506,1235631
2619599,1236799
2619101,1236268
2619198,1235875
2619398,1236728
2618941,1235693
2618739,1235433
2618746,1235457
2618828,1236044
2618747,1235201
2619227,1235388
2619136,1235491
2619129,1235533
2619191,1235546
2619297,1235706
2619312,1235678
2619356,1235342
2618908,1234938
2619000,1234853
2619973,1234640
2616884,1236183
2617210,1236465
2617279,1236580
2619595,1235043
2619374,1235777
2619816,1236613
2619710,1235848
2618865,1234914
2619757,1235013
2619360,1235749
2618976,1235915
2619437,1236027
2619092,1225867
2619240,1226447
2619174,1226306
2619595,1226333
2619189,1226247
2619516,1225937
2618877,1225853
2618809,1225730
2618713,1225742
2618677,1225767
2618459,1225617
2619045,1226235
2619417,1226225
2619400,1226211
2619129,1225903
2618431,1226322
2619368,1226441
2618646,1225684
2619386,1226425
2616970,1234894
2617118,1234288
2616701,1234821
2616720,1235020
2616601,1234643
2616413,1234320
2616688,1234386
2616841,1234391
2616710,1234170
2617888,1233276
2617051,1234065
2616537,1234592
2616693,1234793
2617801,1233981
2616674,1234766
2617012,1234280
2616291,1234321
2617390,1234332
2622279,1221173
2620875,1221930
2621712,1221758
2622511,1222078
2622571,1222203
2623533,1223974
2622845,1221409
2620840,1221058
2620829,1221090
2623732,1223335
2615158,1234694
2614512,1234327
2615207,1234430
2615645,1235550
2615605,1235474
2615478,1235268
2614376,1235822
2615232,1234579
2617177,1221602
2619545,1222441
2616998,1222663
2617077,1223764
2617254,1222913
2617558,1222760
2617338,1221521
2617192,1221834
2617349,1221747
2617430,1221818
2617814,1222443
2617432,1221110
2617067,1220822
2617787,1221206
2617541,1221086
2619414,1221137
2619499,1220492
2619608,1221877
2619821,1221061
2617085,1222928
2617055,1222937
2619663,1221763
2617308,1221588
2617453,1221187
2617335,1222902
2616835,1222934
2617297,1221935
2618235,1222450
2617622,1221298
2617393,1222968
2616482,1222976
2620301,1221838
2617051,1220449
2621609,1225535
2621717,1225488
2621751,1225493
2621759,1225340
2621749,1225403
2621939,1224844
2622210,1224793
2622022,1224422
2622129,1224195
2622040,1224158
2621817,1224754
2621845,1225261
2622199,1224160
2621985,1224826
2621674,1225435
2622071,1224204
2622105,1224488
2621631,1225477
2621839,1224190
2619398,1231861
2619654,1231727
2618836,1231675
2618778,1231167
2618653,1231166
2618332,1231087
2618078,1230966
2617831,1230986
2616404,1230981
2616380,1231381
2616074,1231528
2615987,1231367
2616012,1231410
2615953,1231093
2615991,1231097
2615925,1231114
2615913,1231351
2614898,1231442
2616824,1229545
2616053,1230039
2617059,1229513
2615982,1230930
2615961,1230910
2616292,1230679
2616150,1231332
2615967,1230666
2615948,1230808
2616703,1231304
2616067,1230927
2616171,1231267
2616770,1231832
2616162,1233095
2616400,1233002
2616161,1233254
2615757,1233281
2615726,1233772
2615382,1233681
2615165,1233283
2615109,1233253
2615221,1233083
2615253,1233062
2615309,1232897
2614837,1232247
2615321,1232877
2614591,1233465
2615405,1233733
2615828,1233629
2615736,1233659
2615428,1233608
2616315,1233590
2615285,1232837
2615448,1233641
2615586,1232938
2615127,1233222
2616127,1233783
2616627,1231900
2616193,1233646
2616138,1232910
